image_id,fold_model,label,generator_id,real_domain,original_role,p_ai
QWEN_0760_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.9452013373374939
QWEN_0760_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.019574059173464775
QWEN_0760_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.47071921825408936
QWEN_0764_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.9732584357261658
QWEN_0764_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.39061081409454346
QWEN_0764_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.27602195739746094
QWEN_0764_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.8602778315544128
QWEN_0764_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.765084445476532
QWEN_0764_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.7168355584144592
QWEN_0764_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.2006356120109558
QWEN_0764_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.937202513217926
QWEN_0764_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.8431985378265381
QWEN_0764_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.980941653251648
QWEN_0764_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.8763431310653687
QWEN_0764_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.8321729302406311
QWEN_0764_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.9000119566917419
QWEN_0772_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.03760640323162079
QWEN_0772_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.04790747910737991
QWEN_0772_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.9029279351234436
QWEN_0772_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.9948499798774719
QWEN_0772_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.9539535641670227
QWEN_0772_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.857022225856781
QWEN_0772_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.814374566078186
QWEN_0772_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.32088372111320496
QWEN_0772_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9704702496528625
QWEN_0772_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.8340790271759033
QWEN_0772_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.9717280864715576
QWEN_0772_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.7523247003555298
QWEN_0772_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.9562680721282959
QWEN_0773_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.020038055256009102
QWEN_0773_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.008465700782835484
QWEN_0773_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.03857403248548508
QWEN_0773_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.19030921161174774
QWEN_0773_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.21175050735473633
QWEN_0773_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.043430957943201065
QWEN_0773_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.07138778269290924
QWEN_0773_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.1808846890926361
QWEN_0773_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.5576439499855042
QWEN_0773_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.11088795214891434
QWEN_0773_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.05233339965343475
QWEN_0773_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.029577413573861122
QWEN_0773_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.2825396656990051
QWEN_0777_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.033214617520570755
QWEN_0777_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.012551212683320045
QWEN_0777_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.12933532893657684
QWEN_0777_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.9358643293380737
QWEN_0777_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.4539155960083008
QWEN_0777_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.15002375841140747
QWEN_0777_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.5281023979187012
QWEN_0777_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.1870541125535965
QWEN_0777_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.8233160376548767
QWEN_0777_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.38847312331199646
QWEN_0777_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.9350676536560059
QWEN_0777_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.3735017776489258
QWEN_0777_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.049077752977609634
QWEN_0778_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.02711109071969986
QWEN_0778_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.010652370750904083
QWEN_0778_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.014322529546916485
QWEN_0778_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.07296451181173325
QWEN_0778_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.05495182424783707
QWEN_0778_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.01711416244506836
QWEN_0778_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.038220591843128204
QWEN_0778_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.013470892794430256
QWEN_0778_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.03775305673480034
QWEN_0778_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.044282976537942886
QWEN_0778_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.33839091658592224
QWEN_0778_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.057775501161813736
QWEN_0778_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.01433562207967043
QWEN_0799_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.021417079493403435
QWEN_0799_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.01652981899678707
QWEN_0799_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.008168262429535389
QWEN_0799_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.030977526679635048
QWEN_0799_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.12587633728981018
QWEN_0799_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.04378829896450043
QWEN_0799_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.004392592702060938
QWEN_0799_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.24036969244480133
QWEN_0799_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.09748802334070206
QWEN_0799_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.2717668116092682
QWEN_0799_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.07734095305204391
QWEN_0799_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.02999039553105831
QWEN_0799_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.030557308346033096
QWEN_0805_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.005279745906591415
QWEN_0805_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.03240131586790085
QWEN_0805_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.0008969419286586344
QWEN_0805_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.1130233183503151
QWEN_0805_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.018128590658307076
QWEN_0805_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.015174889005720615
QWEN_0805_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.006858407519757748
QWEN_0805_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.03661554306745529
QWEN_0805_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.09896799176931381
QWEN_0805_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.16660822927951813
QWEN_0805_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.4583400785923004
QWEN_0805_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.1835460215806961
QWEN_0805_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.2683182954788208
QWEN_0820_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.8397534489631653
QWEN_0820_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.8563356399536133
QWEN_0820_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.041025854647159576
QWEN_0820_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.1799025684595108
QWEN_0820_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.7836450338363647
QWEN_0820_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.9625930786132812
QWEN_0820_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.20968790352344513
QWEN_0820_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.9798753261566162
QWEN_0820_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9819807410240173
QWEN_0820_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.7480878233909607
QWEN_0820_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.5746363401412964
QWEN_0820_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.012873979285359383
QWEN_0820_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.9793667197227478
QWEN_0824_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.7775011658668518
QWEN_0824_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.248310849070549
QWEN_0824_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.0709027647972107
QWEN_0824_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.06130825728178024
QWEN_0824_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.8457598090171814
QWEN_0824_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.7116488218307495
QWEN_0824_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.2950352728366852
QWEN_0824_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.8135749101638794
QWEN_0824_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9661234021186829
QWEN_0824_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.17195048928260803
QWEN_0824_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.7188118100166321
QWEN_0824_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.6714694499969482
QWEN_0824_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.18198613822460175
QWEN_0831_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.900269627571106
QWEN_0831_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.07151228934526443
QWEN_0831_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.025840092450380325
QWEN_0831_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.2922461926937103
QWEN_0831_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.09979250282049179
QWEN_0831_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.9099159836769104
QWEN_0831_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.021504893898963928
QWEN_0831_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.4415380656719208
QWEN_0831_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9993539452552795
QWEN_0831_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.12865258753299713
QWEN_0831_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.3974291980266571
QWEN_0831_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.5146506428718567
QWEN_0831_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.1845867931842804
QWEN_0836_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.10345089435577393
QWEN_0836_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.9010933637619019
QWEN_0836_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.034809451550245285
QWEN_0836_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.5361209511756897
QWEN_0836_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.23936410248279572
QWEN_0836_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.8172879815101624
QWEN_0836_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.1771068274974823
QWEN_0836_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.25575363636016846
QWEN_0836_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.4591735303401947
QWEN_0836_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.8960089683532715
QWEN_0836_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.5598332285881042
QWEN_0836_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.9296557307243347
QWEN_0836_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.4469362497329712
QWEN_0847_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.8751780390739441
QWEN_0847_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.8324087858200073
QWEN_0847_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.731550395488739
QWEN_0847_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.0343717522919178
QWEN_0847_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.16510872542858124
QWEN_0847_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.9175479412078857
QWEN_0847_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.5244566798210144
QWEN_0847_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.860770046710968
QWEN_0847_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.30145761370658875
QWEN_0847_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.6267164349555969
QWEN_0847_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.688913106918335
QWEN_0847_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.01644192822277546
QWEN_0847_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.04674593359231949
QWEN_0857_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.08091280609369278
QWEN_0857_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.15983349084854126
QWEN_0857_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.012709549628198147
QWEN_0857_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.3475172519683838
QWEN_0857_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.9550294280052185
QWEN_0857_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.1619003564119339
QWEN_0857_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.2834954559803009
QWEN_0857_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.7207894921302795
QWEN_0857_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.629170835018158
QWEN_0857_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.9792972207069397
QWEN_0857_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.7072182893753052
QWEN_0857_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.040021538734436035
QWEN_0857_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.77918940782547
QWEN_0876_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.17069657146930695
QWEN_0876_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.017891135066747665
QWEN_0876_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.008592899888753891
QWEN_0876_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.11678353697061539
QWEN_0876_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.010760638862848282
QWEN_0876_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.023380449041724205
QWEN_0876_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.005589627660810947
QWEN_0876_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.04962896183133125
QWEN_0876_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.03349481150507927
QWEN_0876_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.031606730073690414
QWEN_0876_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.5020805597305298
QWEN_0876_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.21831174194812775
QWEN_0876_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.04131360352039337
QWEN_0887_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.013407261110842228
QWEN_0887_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.009099106304347515
QWEN_0887_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.012811138294637203
QWEN_0887_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.105636827647686
QWEN_0887_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.00509202666580677
QWEN_0887_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.024590568616986275
QWEN_0887_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.0075440239161252975
QWEN_0887_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.07206334173679352
QWEN_0887_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.29687318205833435
QWEN_0887_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.05823509395122528
QWEN_0887_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.10715527832508087
QWEN_0887_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.017513174563646317
QWEN_0887_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.07793308049440384
QWEN_0890_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.04441290348768234
QWEN_0890_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.048680514097213745
QWEN_0890_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.007548030465841293
QWEN_0890_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.05144701153039932
QWEN_0890_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.020478378981351852
QWEN_0890_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.01571236364543438
QWEN_0890_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.015761930495500565
QWEN_0890_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.035256754606962204
QWEN_0890_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.05286749452352524
QWEN_0890_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.11834723502397537
QWEN_0890_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.08382178843021393
QWEN_0890_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.026675667613744736
QWEN_0890_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.010292895138263702
QWEN_0894_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.15017087757587433
QWEN_0894_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.006681202445179224
QWEN_0894_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.006514507811516523
QWEN_0894_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.06570257991552353
QWEN_0894_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.0330427810549736
QWEN_0894_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.003908892627805471
QWEN_0894_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.004737450275570154
QWEN_0894_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.0042214891873300076
QWEN_0894_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.1303161233663559
QWEN_0894_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.057139091193675995
QWEN_0894_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.03709960728883743
QWEN_0894_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.08467097580432892
QWEN_0894_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.05146266892552376
QWEN_0919_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.07119378447532654
QWEN_0919_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.28436279296875
QWEN_0919_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.00405719643458724
QWEN_0919_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.010253599844872952
QWEN_0919_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.010948222130537033
QWEN_0919_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.3048549294471741
QWEN_0919_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.2970488667488098
QWEN_0919_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.25329965353012085
QWEN_0919_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.5584924221038818
QWEN_0919_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.9027820825576782
QWEN_0919_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.012640519998967648
QWEN_0919_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.055724840611219406
QWEN_0919_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.16756273806095123
QWEN_0923_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.11666078120470047
QWEN_0923_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.2659870684146881
QWEN_0923_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.008375485427677631
QWEN_0923_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.11609525978565216
QWEN_0923_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.02184048667550087
QWEN_0923_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.08031119406223297
QWEN_0923_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.35837915539741516
QWEN_0923_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.0899268239736557
